Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Cluster
56.521739,54.6875,58.285714,44.692737,35.825969,39.344262,23.05296,8.031342,46.938776,40.555556,17.460317,21.818182,12.038869,7.008294,7.897335,1.098394,2.484472,7.271803,3.939533,C1
39.130435,45.3125,50.057143,38.547486,28.212101,24.590164,33.64486,4.799216,55.102041,32.5,28.571429,21.818182,8.300366,26.030806,15.811122,28.355178,0.621118,3.635901,3.298213,C1
26.086957,53.125,83.542857,78.212291,26.988443,37.04918,17.757009,5.680705,67.346939,38.055556,15.873016,10.909091,46.125507,0,24.284304,14.509876,24.223602,21.789982,8.123378,C1
26.086957,56.25,55.885714,44.692737,45.07138,39.672131,41.588785,5.190989,22.44898,40.555556,49.206349,25.454545,14.058946,3.82109,32.13228,22.95551,19.254658,32.519705,10.963506,C1
34.782609,68.75,53.142857,37.430168,38.341264,29.672131,19.937695,5.093046,55.102041,29.722222,14.285714,12.727273,6.072594,4.674171,16.238894,18.645006,19.875776,9.94152,5.008398,C1
47.826087,59.375,70.628571,59.776536,9.313392,13.278689,20.404984,1.762977,51.020408,51.388889,26.984127,16.363636,6.211057,1.119668,8.670615,9.17482,6.832298,11.187389,7.817987,C1
56.521739,65.625,64.228571,60.335196,15.159755,23.278689,8.255452,2.44858,63.265306,54.166667,15.873016,10.909091,2.096726,19.85782,16.238894,19.937235,1.863354,16.882787,4.382348,C1
28.26087,43.75,20.571429,48.603352,36.777702,36.065574,33.64486,7.443683,51.020408,40.555556,22.222222,25.454545,20.868361,50.059242,18.476473,16.448219,3.10559,10.475464,8.108108,C1
26.086957,68.75,72.228571,62.011173,38.341264,35.57377,19.937695,6.562194,51.020408,46.111111,58.730159,25.454545,21.451884,0.616114,13.063508,16.918959,9.31677,9.94152,5.054207,C1
45.652174,64.0625,21.942857,40.223464,22.773623,35.57377,18.691589,10.186092,63.265306,54.166667,31.746032,21.818182,34.440214,12.351896,5.643304,10.845486,9.937888,16.501398,5.038937,C1
58.695652,56.25,67.2,72.625698,40.244731,36.885246,26.323988,0.783546,55.102041,32.5,33.333333,18.181818,1.288201,23.436019,24.284304,15.451357,1.242236,12.102721,2.565277,C1
67.391304,89.0625,75.2,76.536313,21.14208,33.114754,12.305296,10.479922,59.183673,29.722222,25.396825,21.818182,5.924241,17.446682,23.659098,13.180727,2.484472,10.297483,1.786532,C1
17.391304,53.125,80.114286,77.094972,52.209381,31.311475,19.937695,4.799216,67.346939,78.333333,30.15873,25.454545,5.66215,47.719194,4.096742,16.143622,19.875776,12.407831,31.898,C1
41.304348,60.9375,59.428571,58.100559,42.352141,41.47541,18.691589,4.799216,51.020408,48.611111,79.365079,32.727273,18.741964,7.535545,16.765383,14.611409,6.21118,12.102721,3.221866,C1
47.826087,56.25,67.428571,62.569832,26.104691,35.901639,40.186916,7.345739,46.938776,38.055556,31.746032,20,14.058946,27.387441,15.712405,19.217279,4.347826,19.069413,10.932967,C1
30.434783,46.875,34.971429,36.312849,22.841604,49.180328,100,6.953967,51.020408,21.666667,73.015873,27.272727,7.034418,1.445498,4.096742,22.420159,2.484472,22.984999,14.490762,C1
34.782609,54.6875,42.742857,12.290503,26.7845,28.196721,19.314642,5.288932,51.020408,65,71.428571,27.272727,5.66215,2.944313,1.233959,10.125531,9.937888,27.231121,7.924874,C1
45.652174,67.1875,64.914286,44.134078,42.96397,28.852459,24.766355,3.134182,34.693878,67.5,85.714286,47.272727,0.998912,3.631517,32.017111,12.977663,6.832298,11.950165,15.529088,C1
45.652174,67.1875,62.171429,40.223464,10.061183,25.737705,7.009346,86.287953,51.020408,81.111111,39.68254,18.181818,2.37118,0.082938,0.098717,12.340779,5.590062,29.64658,4.764086,C1
30.434783,62.5,51.2,40.782123,17.131203,48.688525,33.64486,4.89716,63.265306,40.555556,68.253968,25.454545,4.838789,2.64218,2.945048,17.749677,4.968944,34.502924,18.002749,C1
50,60.9375,46.285714,24.581006,40.244731,9.836066,47.975078,6.464251,42.857143,40.555556,28.571429,18.181818,0.462368,33.513033,30.717341,15.765184,3.10559,3.635901,4.199114,C1
52.173913,56.25,46.4,56.98324,26.03671,40.491803,28.34891,9.304603,63.265306,31.111111,32.222222,16.363636,14.281476,3.708531,10.52978,16.882038,4.968944,13.907958,3.389831,C1
56.521739,46.875,5.485714,32.402235,80.421482,60.819672,42.523364,21.253673,30.612245,48.611111,52.380952,20,44.622194,1.652844,4.096742,21.838656,19.875776,26.392067,12.139258,C1
23.913043,40.625,46.171429,73.743017,23.24949,42.786885,41.588785,8.031342,26.530612,48.611111,42.857143,23.636364,8.896252,31.409953,42.941757,68.275798,2.484472,11.772184,6.123072,C1
41.304348,75.46875,53.142857,63.128492,73.011557,42.459016,25.700935,4.211557,30.612245,40.555556,14.285714,49.090909,0.202749,0.900474,21.470879,20.694111,18.012422,15.738622,2.947015,C1
26.086957,53.125,62.4,51.396648,64.10605,18.032787,36.448598,14.691479,30.612245,48.611111,44.444444,38.181818,38.952626,5.580569,12.537019,19.789551,6.21118,15.128401,5.405405,C1
36.956522,70.3125,63.428571,46.927374,43.439837,20.163934,19.314642,6.75808,55.102041,35.277778,44.444444,12.727273,6.317377,2.535545,22.60612,22.95551,4.347826,18.052377,6.336845,C1
52.173913,56.25,66.742857,39.106145,28.552005,28.360656,44.23676,5.386876,10.204082,54.166667,31.746032,60,10.080605,20.207346,4.179006,9.793243,6.21118,16.933638,2.397313,C1
56.521739,76.5625,53.257143,20.670391,33.78654,32.95082,20.404984,2.546523,38.77551,62.222222,25.396825,18.181818,9.230046,1.925355,8.292201,30.062765,6.21118,15.026697,2.626355,C1
67.391304,68.75,51.885714,30.726257,24.949014,14.918033,13.707165,0.979432,26.530612,86.388889,31.746032,21.818182,8.681139,3.720379,8.292201,23.730847,4.347826,13.907958,14.750344,C1
73.913043,68.75,58.171429,51.396648,39.42896,6.065574,16.510903,0.685602,51.020408,35.277778,19.047619,14.545455,3.740975,14.377962,1.233959,4.042828,5.590062,10.882278,16.475798,C1
13.043478,76.5625,75.771429,77.094972,55.472468,39.508197,10.903427,9.402547,55.102041,32.5,23.809524,25.454545,14.058946,4.10545,23.659098,19.217279,16.149068,18.154081,2.717972,C1
32.608696,43.75,62.857143,32.960894,40.244731,43.278689,26.323988,7.835455,30.612245,40.555556,23.809524,29.090909,9.242409,44.905213,9.772952,17.122023,7.453416,8.136283,8.04703,C1
10.869565,56.25,47.2,44.134078,49.422162,39.672131,25.700935,6.75808,55.102041,18.888889,15.873016,30.909091,8.57482,25.716825,37.726226,28.115193,11.801242,15.738622,11.528478,C1
0,60.9375,75.085714,56.98324,52.073419,31.311475,26.94704,25.954946,46.938776,38.055556,17.460317,18.181818,7.155573,40.545024,45.903258,82.785675,93.78882,9.07704,58.314246,C1
32.608696,62.5,68.457143,65.363128,44.255608,41.639344,13.707165,0.29383,63.265306,26.944444,9.52381,3.636364,7.583325,19.656398,2.945048,13.079195,9.937888,11.645055,18.369217,C1
34.782609,54.6875,58.971429,55.865922,32.834806,26.229508,5.451713,13.124388,38.77551,48.611111,28.571429,23.636364,1.978044,57.422986,10.924646,15.192911,32.919255,17.137046,15.48328,C1
45.652174,89.0625,56.914286,39.664804,47.790619,12.95082,27.102804,3.721841,38.77551,32.5,38.095238,20,12.172387,3.631517,18.887792,12.026952,6.832298,12.102721,2.931745,C1
67.391304,56.25,66.742857,56.424581,40.244731,19.344262,26.323988,1.860921,59.183673,62.222222,19.047619,12.727273,2.920087,33.601896,2.385653,6.645745,11.801242,11.212815,28.630325,C1
19.565217,59.375,72.114286,41.340782,35.825969,22.459016,11.52648,8.716944,46.938776,46.111111,25.396825,20,9.230046,23.003555,5.791379,31.013476,15.52795,12.941775,12.490457,C1
8.695652,46.875,70.285714,70.949721,58.667573,41.47541,13.707165,19.686582,51.020408,8.333333,23.809524,29.090909,2.373652,22.369668,21.470879,40.271368,25.465839,38.723621,33.42495,C1
47.826087,64.0625,61.485714,67.597765,26.716519,41.967213,12.305296,0.587659,42.857143,40.555556,9.52381,5.454545,4.015429,6.327014,2.385653,14.943696,0,12.712942,16.521606,C1
10.869565,64.0625,76.228571,53.631285,46.091094,35.57377,9.657321,16.846229,46.938776,38.055556,25.396825,23.636364,3.706359,17.885071,40.078973,24.681558,14.285714,12.712942,24.415941,C1
32.608696,68.75,59.2,65.921788,44.255608,40.983607,13.707165,0.097943,71.428571,35,7.936508,3.636364,4.564336,20.787915,1.809806,10.587041,3.10559,17.54386,19.774011,C1
26.086957,71.875,55.885714,44.692737,38.545207,13.770492,33.64486,3.819785,43.877551,31.944444,14.285714,10.909091,0.462368,0.047393,1.941428,27.275245,12.42236,26.6209,6.856009,C1
10.869565,64.0625,59.2,56.98324,54.452753,38.196721,15.109034,18.805093,38.77551,40.555556,30.15873,25.454545,6.416279,20.065166,33.201711,26.407606,12.42236,12.102721,22.888991,C1
39.130435,51.5625,67.085714,57.541899,35.825969,30.819672,33.64486,4.60333,63.265306,27.222222,31.746032,27.272727,4.27752,13.530806,20.895031,10.845486,1.863354,9.07704,2.977554,C1
45.652174,46.875,70.171429,56.98324,40.244731,36.885246,26.323988,2.644466,51.020408,8.055556,14.285714,10.909091,5.387697,14.709716,2.945048,7.467233,4.968944,11.212815,1.374256,C1
56.521739,60.9375,66.857143,60.893855,26.580557,43.114754,25.700935,6.562194,63.265306,27.222222,11.111111,14.545455,0.202749,2.381517,1.7769,9.61787,2.484472,16.348843,2.091922,C1
56.521739,70.3125,51.771429,29.608939,35.282121,20.655738,17.601246,3.525955,51.020408,48.611111,38.095238,18.181818,12.65948,7.719194,15.712405,10.873177,1.242236,12.102721,2.504199,C1
56.521739,57.8125,12.8,23.463687,46.702923,24.098361,12.616822,5.582762,38.77551,91.944444,28.571429,10.909091,27.339037,19.087678,0.674564,27.210633,27.329193,18.001526,14.53657,C1
60.869565,64.0625,58.628571,39.106145,29.299796,29.836066,13.707165,2.840353,38.77551,18.888889,4.761905,3.636364,1.288201,21.013033,13.557091,7.467233,3.10559,7.271803,1.755993,C1
50,50,44.685714,27.932961,21.685928,33.606557,13.707165,7.05191,34.693878,43.333333,19.047619,23.636364,2.920087,12.168246,4.096742,48.412405,5.590062,15.128401,3.954802,C1
67.391304,54.6875,61.6,35.75419,14.276003,12.786885,7.009346,1.860921,38.77551,62.222222,3.174603,3.636364,1.822273,1.706161,2.385653,5.695034,4.347826,14.51818,2.198809,C1
13.043478,70.3125,74.4,39.664804,26.7845,18.360656,3.738318,9.794319,59.183673,54.166667,30.15873,34.545455,3.192068,25.633886,14.346825,34.493262,18.63354,39.333842,28.813559,C1
8.695652,46.875,67.542857,42.458101,33.378654,17.868852,17.757009,10.675808,34.693878,56.944444,22.222222,21.818182,6.759964,51.93128,18.904245,23.730847,19.875776,17.289601,38.769278,C1
13.043478,60.9375,36.914286,44.692737,51.053705,60.819672,23.05296,2.546523,30.612245,13.611111,55.555556,34.545455,14.185046,21.380332,2.254031,5.325826,22.981366,32.519705,10.062605,C1
13.043478,81.25,71.885714,77.094972,47.790619,40.819672,16.978193,10.186092,55.102041,27.222222,25.396825,25.272727,18.494709,4.218009,25.255018,19.503415,10.559006,18.154081,3.496717,C1
71.73913,64.0625,49.028571,30.726257,40.244731,33.934426,26.323988,6.953967,59.183673,43.333333,26.984127,18.181818,3.706359,9.170616,14.116486,8.860993,1.242236,5.441139,1.496412,C1
45.652174,100,59.428571,43.575419,36.913664,40.819672,21.183801,6.366308,46.938776,29.722222,46.031746,27.272727,7.894867,3.234597,33.7282,20.084918,5.590062,13.323163,3.237135,C1
23.913043,42.1875,63.2,49.162011,49.96601,17.213115,10.436137,13.907933,42.857143,46.111111,26.984127,23.636364,4.737415,13.767773,20.039487,22.46631,13.043478,21.73913,37.700412,C1
19.565217,59.375,68,43.01676,34.194426,22.295082,12.616822,7.639569,51.020408,48.611111,26.984127,20,11.97211,23.868483,6.367226,19.937235,16.149068,12.941775,14.933578,C1
15.217391,56.25,79.2,74.860335,36.913664,44.754098,31.464174,7.149853,51.020408,48.611111,88.888889,32.727273,18.986747,5.011848,13.063508,17.205095,13.664596,4.830918,4.779356,C1
5.869565,34.375,66.742857,38.547486,50.509857,29.016393,15.88785,15.96474,38.77551,43.333333,34.920635,23.636364,4.462961,15.118483,24.037512,49.049289,30.434783,11.314518,26.278821,C1
34.782609,71.875,61.485714,37.430168,38.341264,28.852459,19.937695,3.721841,59.183673,26.944444,15.873016,12.727273,6.072594,3.619668,15.712405,17.491231,22.360248,14.51818,3.695221,C1
47.826087,56.25,68.114286,25.698324,33.78654,20.491803,11.52648,2.840353,51.020408,56.944444,50.793651,32.727273,0.450005,8.625592,1.233959,6.018091,2.484472,11.79761,13.605131,C1
52.173913,57.8125,54.742857,60.335196,9.721278,34.754098,20.404984,5.386876,46.938776,35.277778,11.111111,18.181818,0.200277,21.066351,15.251728,1.753738,4.968944,13.323163,3.634143,C1
43.478261,64.0625,57.828571,48.603352,26.03671,8.852459,8.722741,6.170421,44.897959,54.166667,28.571429,12.727273,43.133716,3.122038,8.292201,12.885361,9.31677,10.882278,2.733242,C1
4.347826,35.9375,60,39.106145,22.637661,18.196721,14.797508,12.047013,67.346939,27.222222,26.984127,20,4.289882,11.74763,37.133926,42.717371,48.447205,12.687516,36.936937,C1
52.173913,54.6875,19.085714,49.72067,30.387492,41.967213,28.34891,9.304603,59.183673,41.944444,32.222222,16.363636,14.281476,18.619668,10.52978,16.882038,10.559006,14.314772,6.856009,C1
45.652174,46.875,62.285714,13.96648,32.834806,17.868852,7.009346,3.428012,51.020408,35.277778,15.873016,16.363636,1.545347,40.864929,0.444225,10.180912,2.484472,19.654208,6.48954,C1
45.652174,59.375,69.714286,3.351955,23.861319,34.918033,16.199377,5.288932,59.183673,24.444444,25.396825,14.545455,6.416279,7.381517,16.765383,10.587041,3.726708,9.687262,4.6572,C1
45.652174,65.625,83.657143,56.98324,38.00136,25.409836,8.255452,4.407444,46.938776,51.388889,25.396825,18.181818,6.759964,6.095972,0.674564,12.654606,14.906832,100,41.212399,C1
56.521739,48.4375,12.342857,18.994413,39.42896,14.918033,16.510903,10.284035,51.020408,67.5,1.587302,0,6.759964,79.697867,9.789404,11.390068,6.832298,6.05136,6.245228,C1
17.391304,57.8125,65.828571,81.564246,52.209381,30.491803,19.937695,5.484819,63.265306,78.333333,31.746032,27.272727,7.034418,51.741706,4.656137,20.887945,18.012422,11.187389,27.805772,C1
23.913043,50,20.685714,35.195531,32.834806,37.04918,5.451713,8.814887,55.102041,32.5,6.349206,12.727273,15.47572,38.507109,23.445212,26.112239,14.906832,17.137046,10.566499,C1
36.956522,73.4375,45.6,45.810056,32.019035,44.918033,26.94704,5.974535,55.102041,46.111111,52.380952,38.181818,21.397488,11.824645,2.254031,13.614547,26.708075,28.527841,6.764392,C1
56.521739,54.6875,65.485714,59.217877,29.095853,36.557377,26.94704,6.464251,51.020408,35.277778,41.269841,18.181818,13.81169,15.7109,28.956894,23.241647,10.248447,16.399695,6.077264,C1
32.608696,35.9375,13.714286,34.078212,47.790619,67.04918,20.404984,37.4143,26.530612,24.444444,3.174603,7.272727,18.949659,7.529621,7.33794,33.219494,20.496894,16.781083,31.59261,C1
67.391304,71.875,59.657143,27.932961,35.825969,9.344262,20.249221,3.036239,51.020408,40.555556,22.222222,12.727273,1.439027,4.117299,4.063837,13.753,7.453416,12.102721,2.641625,C1
26.086957,71.875,43.771429,36.312849,43.983685,14.098361,34.423676,5.876592,47.959184,23.055556,30.15873,16.363636,10.221541,0.088863,25.781507,32.158021,22.981366,28.527841,9.482364,C1
58.695652,62.5,44.114286,32.960894,45.615228,28.360656,22.429907,4.505387,46.938776,29.722222,19.047619,16.363636,14.795767,12.043839,28.430405,17.491231,3.10559,8.466819,2.320965,C1
23.913043,48.4375,88,46.927374,22.5017,40.327869,7.009346,2.742409,75.510204,73.055556,52.380952,27.272727,5.936604,3.572275,16.222442,17.408159,7.670807,11.772184,39.074668,C1
17.391304,54.6875,77.257143,43.01676,23.24949,23.770492,17.445483,8.227228,59.183673,65,7.936508,0,3.466522,21.356635,2.385653,24.709249,36.645963,36.308162,25.026722,C1
45.652174,60.9375,49.485714,44.692737,45.615228,35.409836,21.495327,2.252693,67.346939,26.944444,15.873016,29.090909,15.690832,4.721564,2.254031,2.252169,9.31677,9.07704,2.901206,C1
23.913043,82.8125,7.771429,31.284916,28.212101,51.967213,22.58567,11.851126,30.612245,38.055556,52.380952,25.454545,37.763327,8.382701,0.098717,36.70851,12.42236,30.867023,10.429073,C1
26.086957,57.8125,43.085714,36.871508,35.690007,28.360656,26.94704,14.593536,34.693878,45.833333,25.396825,18.181818,6.072594,27.114929,38.499506,24.395422,10.559006,21.179761,12.490457,C1
50,51.5625,68.571429,17.318436,47.246771,30,25.077882,10.479922,26.530612,38.055556,42.857143,29.090909,23.177727,1.498815,58.538993,26.121469,3.726708,4.246123,1.649107,C1
56.521739,57.8125,29.028571,33.519553,36.913664,27.377049,10.436137,12.732615,51.020408,62.222222,30.15873,27.272727,6.485511,3.074645,2.945048,18.035813,7.453416,10.475464,10.093144,C1
39.130435,84.375,68.228571,55.307263,5.846363,7.04918,13.707165,2.840353,38.77551,59.444444,20.634921,12.727273,12.521017,1.451422,6.959526,12.765368,9.937888,19.374523,3.466178,C1
56.521739,54.6875,22.285714,25.139665,35.146159,24.098361,21.495327,12.438786,42.857143,48.611111,7.936508,3.636364,11.97211,9.03436,1.233959,13.928374,6.832298,14.51818,2.901206,C1
34.782609,43.75,61.028571,70.391061,40.244731,52.95082,26.323988,5.288932,51.020408,32.5,6.349206,16.363636,9.242409,47.908768,1.118789,11.750046,7.453416,1.017035,10.429073,C1
32.608696,54.6875,59.542857,82.122905,33.650578,51.47541,12.305296,3.623898,30.612245,48.611111,3.174603,7.272727,1.832163,18.388626,4.508062,7.153406,13.043478,16.348843,7.497328,C1
43.478261,59.375,53.257143,41.340782,31.475187,8.688525,8.722741,6.856024,51.020408,41.944444,28.571429,12.727273,100,5.189573,19.414281,12.885361,16.149068,10.450038,6.886548,C1
34.782609,65.625,21.6,51.955307,48.878314,16.557377,21.495327,8.521058,42.857143,65,30.15873,23.636364,59.989121,11.990521,4.656137,37.973048,5.590062,10.831426,3.267674,C1
45.652174,50,50.971429,16.759777,32.834806,19.836066,4.82866,1.860921,71.428571,21.666667,17.460317,20,0.99644,52.393365,0.098717,6.987262,2.484472,7.246377,4.6572,C1
69.565217,65.625,68.342857,62.011173,44.255608,24.098361,13.707165,1.273262,71.428571,54.166667,6.349206,3.636364,2.37118,30.799763,0.098717,23.730847,4.037267,11.645055,3.237135,C1
47.826087,57.8125,3.885714,11.173184,35.825969,71.639344,21.183801,38.099902,38.265306,21.666667,41.269841,25.454545,54.480269,4.2891,51.727542,38.489939,14.906832,13.679125,6.642235,C1
58.695652,48.4375,29.942857,48.044693,40.244731,34.590164,26.323988,7.541626,38.77551,56.944444,23.809524,18.181818,2.376125,80.468009,11.862455,17.620454,28.571429,11.212815,5.191632,C1
30.434783,59.375,59.2,46.368715,36.913664,45.081967,22.897196,17.238002,51.020408,21.666667,12.698413,18.181818,9.230046,1.398104,1.809806,16.808196,9.937888,21.789982,3.756299,C1
26.086957,45.3125,64.228571,27.374302,50.509857,41.639344,38.006231,16.062684,26.530612,21.666667,55.555556,40,15.47572,6.303318,12.882527,36.440834,9.937888,21.789982,6.367384,C1
15.217391,48.4375,69.6,91.061453,32.834806,46.065574,5.451713,11.263467,51.020408,46.111111,26.984127,29.090909,1.832163,27.221564,11.286607,23.40779,14.285714,26.010679,21.713239,C1
47.826087,76.5625,78.514286,74.301676,37.117607,33.770492,27.41433,3.232125,75.510204,67.5,15.873016,16.363636,2.895361,5.082938,0.098717,22.152483,21.118012,15.128401,6.840739,C1
47.826087,65.625,36.342857,22.905028,32.834806,30.491803,5.451713,8.716944,46.938776,35.277778,22.222222,20,17.540303,43.809242,32.13228,20.371054,1.242236,6.661581,4.290731,C1
60.869565,43.75,60.914286,50.27933,39.632903,33.770492,26.94704,3.428012,42.857143,54.166667,42.857143,10.909091,2.645633,9.4609,22.01382,13.29149,4.347826,17.162471,3.038632,C1
47.826087,56.25,48.228571,27.374302,30.523453,22.131148,11.52648,3.721841,51.020408,56.944444,53.968254,30.909091,0.175551,34.058057,1.809806,6.331918,2.484472,11.79761,14.628188,C1
39.130435,73.4375,82.057143,69.832402,52.209381,31.47541,19.937695,2.44858,87.755102,65,46.031746,32.727273,3.740975,16.469194,2.945048,17.408159,8.695652,37.528604,22.262941,C1
21.73913,62.5,67.428571,55.307263,23.589395,31.967213,8.255452,5.778648,59.183673,70.277778,47.619048,25.454545,2.37118,2.790284,1.233959,11.713125,12.42236,11.772184,45.487861,C1
60.869565,60.9375,68.457143,40.223464,42.28416,22.786885,16.199377,7.149853,30.612245,21.666667,33.333333,27.272727,3.951142,8.945498,28.430405,16.05132,3.10559,9.687262,1.404795,C1
45.652174,62.5,39.771429,41.340782,31.475187,19.344262,15.88785,27.032321,42.857143,59.444444,9.52381,12.727273,17.186727,7.896919,1.809806,64.2422,40.993789,28.273583,28.004275,C1
39.130435,34.375,6.971429,13.96648,48.878314,57.377049,28.34891,50.342801,38.77551,43.333333,31.746032,21.818182,20.868361,43.584123,53.882856,60.08861,20.341615,12.865497,9.940449,C1
30.434783,48.4375,51.314286,35.195531,40.244731,38.852459,26.323988,3.036239,34.693878,43.333333,23.809524,21.818182,8.881416,15.89455,33.201711,20.084918,5.590062,8.136283,7.619484,C1
50,42.1875,1.485714,18.994413,53.772944,40.983607,15.88785,25.269344,18.367347,40.555556,20.634921,23.636364,21.575512,23.459716,43.402435,76.342994,17.391304,14.441902,8.734158,C1
8.695652,65.625,60.571429,56.424581,63.018355,34.262295,28.660436,5.778648,56.122449,36.666667,65.079365,27.272727,17.859262,1.374408,2.994406,24.681558,32.204969,32.519705,30.065659,C1
56.521739,76.5625,83.771429,74.860335,29.843644,16.065574,11.52648,1.273262,55.102041,35.277778,26.984127,10.909091,5.936604,10.864929,0.098717,12.340779,8.074534,16.933638,1.985036,C1
73.913043,53.125,53.257143,45.810056,39.42896,66.885246,16.510903,0.391773,30.612245,35.277778,19.047619,14.545455,3.192068,14.377962,1.809806,5.288905,6.21118,10.882278,16.491067,C1
19.565217,59.375,74.857143,44.134078,36.913664,21.803279,13.707165,8.227228,42.857143,51.388889,30.15873,18.181818,10.876768,22.097156,6.367226,26.896806,16.770186,12.941775,12.429379,C1
56.521739,62.5,61.371429,94.413408,39.42896,33.934426,9.657321,3.036239,51.020408,35.277778,17.460317,21.818182,4.27752,1.800948,28.808819,12.36847,1.242236,7.856598,4.397618,C1
17.391304,82.8125,76.914286,55.865922,19.646499,85.409836,28.34891,9.010774,59.183673,60.833333,17.460317,16.363636,4.240431,7.07346,2.336295,32.684143,29.192547,36.308162,52.664529,C1
34.782609,57.8125,39.428571,27.932961,34.194426,27.868852,14.485981,8.716944,34.693878,18.888889,19.047619,16.363636,7.308872,2.28673,5.248437,4.042828,10.559006,28.451564,24.324324,C1
23.913043,81.25,61.485714,57.541899,14.07206,24.42623,20.404984,4.60333,61.479592,61.388889,23.809524,16.363636,12.65948,5.296209,7.239223,9.147129,10.559006,15.738622,6.993434,C1
34.782609,68.75,86.171429,84.916201,17.878994,25.57377,33.64486,2.15475,75.510204,91.944444,9.52381,7.272727,7.583325,9.336493,1.233959,20.574119,11.180124,9.50928,8.718888,C1
41.304348,67.1875,67.314286,58.659218,26.104691,43.278689,17.757009,2.252693,34.693878,21.666667,31.746032,23.636364,1.288201,72.71327,2.813425,4.402806,6.832298,18.154081,10.612307,C1
39.130435,43.75,64,38.547486,26.104691,40.655738,28.971963,0.587659,30.612245,45.833333,23.809524,21.818182,1.547819,36.937204,1.809806,6.221156,13.043478,20.56954,4.122767,C1
34.782609,64.0625,47.2,2.234637,42.828008,35.737705,38.94081,5.288932,38.77551,29.722222,33.333333,18.181818,2.662941,12.020142,11.00691,11.786967,8.074534,19.374523,8.04703,C1
47.826087,62.5,22.514286,31.284916,40.720598,26.229508,22.897196,11.459354,53.061224,25.833333,53.968254,21.818182,42.154584,32.825829,20.483712,27.847517,10.559006,16.882787,7.817987,C1
56.521739,62.5,59.542857,85.47486,41.808294,32.131148,20.404984,3.819785,51.020408,35.277778,15.873016,18.181818,3.733558,1.718009,16.370517,8.381023,0.621118,11.492499,2.046114,C1
52.173913,68.75,66.057143,27.374302,39.089055,33.770492,13.707165,5.582762,42.857143,29.722222,23.809524,20,12.577885,1.10782,10.41461,18.017353,8.074534,12.102721,1.481142,C1
67.391304,64.0625,39.657143,18.994413,23.317471,32.622951,12.305296,9.598433,55.102041,32.5,25.396825,16.363636,4.198398,4.283175,27.360974,16.05132,1.863354,6.661581,1.282639,C1
56.521739,53.125,71.2,62.569832,36.777702,36.065574,23.05296,4.60333,45.918367,29.722222,39.68254,16.363636,7.402829,36.800948,23.659098,20.65719,3.726708,12.102721,9.650328,C1
56.521739,54.6875,0.342857,22.905028,46.906866,58.360656,34.890966,28.011753,51.020408,62.222222,74.603175,29.090909,58.616853,14.164692,67.110892,55.122762,14.285714,13.704551,2.351504,C1
50,62.5,77.942857,32.402235,45.07138,27.540984,18.691589,8.814887,26.530612,38.055556,41.269841,27.272727,2.967066,3.157583,48.288911,32.739524,3.726708,7.271803,1.801802,C1
60.869565,81.25,46.857143,35.75419,48.334466,34.918033,30.062305,5.093046,30.612245,29.722222,25.396825,20,12.038869,7.008294,26.307996,14.325272,0.621118,12.102721,2.16827,C1
52.173913,73.4375,90.857143,56.98324,27.668253,9.180328,2.647975,0.783546,59.183673,51.388889,38.095238,21.818182,4.838789,0.580569,7.33794,4.430497,2.484472,15.128401,3.374561,C1
39.130435,79.6875,63.314286,55.307263,4.690687,7.377049,13.707165,3.917728,38.77551,32.5,19.047619,12.727273,10.602314,1.996445,8.111221,12.451541,9.937888,18.154081,3.4051,C1
52.173913,64.0625,41.714286,23.463687,39.632903,14.918033,20.249221,6.660137,55.102041,40.555556,30.15873,21.818182,12.65948,19.822275,24.712076,15.192911,3.726708,13.907958,3.985341,C1
13.043478,31.25,75.314286,39.106145,23.24949,34.754098,19.470405,14.299706,51.020408,48.611111,25.396825,18.181818,2.967066,4.111374,52.796973,56.036552,23.602484,13.907958,21.697969,C1
10.869565,70.3125,62.971429,57.541899,48.878314,38.032787,12.305296,19.196866,42.857143,40.555556,31.746032,27.272727,8.389378,21.777251,30.552813,36.477755,14.906832,8.466819,22.186593,C1
41.304348,67.1875,36.685714,32.402235,24.065262,30.327869,5.919003,1.077375,51.020408,10.833333,17.460317,12.727273,10.876768,6.386256,16.123725,16.5036,8.074534,22.400203,17.33089,C1
56.521739,81.25,66.857143,65.921788,12.032631,11.147541,9.657321,1.567091,30.612245,62.222222,25.396825,12.727273,4.289882,18.353081,1.233959,5.916559,4.968944,15.738622,16.903344,C1
60.869565,68.75,34.514286,25.139665,59.347383,35.245902,27.102804,8.619001,30.612245,35.277778,26.984127,21.818182,5.340718,14.218009,23.659098,18.645006,2.484472,12.102721,2.030844,C1
58.695652,56.25,6.285714,6.145251,67.709041,58.688525,24.766355,43.584721,26.530612,54.166667,66.666667,45.454545,53.127782,31.143365,60.496874,56.959572,15.52795,11.390796,16.903344,C2
